raw_metar,station,valid_time_utc,is_auto,wind_dir_deg,wind_speed_kt,wind_gust_kt,visibility_m,weather_phenomena,sky_layer1_cover,sky_layer1_height_ft,sky_layer1_type,sky_layer2_cover,sky_layer2_height_ft,sky_layer2_type,sky_layer3_cover,sky_layer3_height_ft,sky_layer3_type,has_cb,temp_c,dewpoint_c,qnh_hpa,has_ts,ts_in_vicinity,ts_intensity,ceiling_ft,label_has_ts_h1,label_ts_in_vicinity_h1,label_visibility_m_h1,label_wind_speed_kt_h1,label_wind_gust_kt_h1,label_ceiling_ft_h1,label_has_ts_h3,label_ts_in_vicinity_h3,label_visibility_m_h3,label_wind_speed_kt_h3,label_wind_gust_kt_h3,label_ceiling_ft_h3,label_has_ts_h6,label_ts_in_vicinity_h6,label_visibility_m_h6,label_wind_speed_kt_h6,label_wind_gust_kt_h6,label_ceiling_ft_h6,label_has_ts_h12,label_ts_in_vicinity_h12,label_visibility_m_h12,label_wind_speed_kt_h12,label_wind_gust_kt_h12,label_ceiling_ft_h12,label_has_ts_h24,label_ts_in_vicinity_h24,label_visibility_m_h24,label_wind_speed_kt_h24,label_wind_gust_kt_h24,label_ceiling_ft_h24
METAR WALS 301600Z AUTO 06002KT 6000 SCT017 SCT021 24/24 Q1011,WALS,2026-07-30 16:00:00,1,60.0,2.0,,6000.0,,SCT,1700.0,,SCT,2100.0,,,,,0,24.0,24.0,1011.0,0,0,,,0.0,0.0,5000.0,1.0,,,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,150.0,1.0,,200.0,,,,,,,0.0,0.0,3900.0,1.0,,
METAR WALS 301700Z AUTO 36001KT 5000 NCD 24/24 Q1011,WALS,2026-07-30 17:00:00,1,360.0,1.0,,5000.0,,NCD,,,,,,,,,0,24.0,24.0,1011.0,0,0,,,0.0,0.0,4300.0,1.0,,1300.0,0.0,0.0,350.0,2.0,,200.0,0.0,0.0,100.0,0.0,,800.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,900.0,1.0,,1400.0
METAR WALS 301730Z AUTO 18001KT 4300 BR BKN013 BKN023 24/23 Q1010,WALS,2026-07-30 17:30:00,1,180.0,1.0,,4300.0,"('', None, '', 'BR', None)",BKN,1300.0,,BKN,2300.0,,,,,0,24.0,23.0,1010.0,0,0,,1300.0,0.0,0.0,700.0,1.0,,200.0,0.0,0.0,500.0,2.0,,200.0,0.0,0.0,100.0,0.0,,800.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,900.0,1.0,,1400.0
METAR WALS 301830Z AUTO VRB01KT 0700 R04/P2000U R22/1000N FG OVC002 23/23 Q1010,WALS,2026-07-30 18:30:00,1,,1.0,,700.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,250.0,1.0,,200.0,0.0,0.0,10000.0,4.0,,,,,,,,,0.0,0.0,500.0,2.0,,200.0
METAR WALS 301900Z AUTO 36001KT 0500 R04/1800D R22/0750N FG BKN002 BKN029 23/23 Q1010,WALS,2026-07-30 19:00:00,1,360.0,1.0,,500.0,"('', None, '', 'FG', None)",BKN,200.0,,BKN,2900.0,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,350.0,2.0,,200.0,0.0,0.0,150.0,1.0,,200.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,9.0,,,0.0,0.0,500.0,2.0,,200.0
METAR WALS 302000Z AUTO 06002KT 0350 R04/P2000D R22/0550N FG OVC002 23/23 Q1010,WALS,2026-07-30 20:00:00,1,60.0,2.0,,350.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,300.0,1.0,,200.0,0.0,0.0,100.0,0.0,,800.0,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,500.0,1.0,,200.0
METAR WALS 302030Z AUTO 06002KT 0500 R04/P2000D R22/0750N FG OVC002 23/23 Q1010,WALS,2026-07-30 20:30:00,1,60.0,2.0,,500.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,250.0,1.0,,200.0,0.0,0.0,100.0,0.0,,800.0,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,7.0,,,0.0,0.0,400.0,2.0,,100.0
METAR WALS 302100Z AUTO VRB01KT 0300 R04/0500N R22/0450N FG OVC002 23/23 Q1010,WALS,2026-07-30 21:00:00,1,,1.0,,300.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,150.0,1.0,,200.0,,,,,,,,,,,,,0.0,0.0,10000.0,7.0,,,0.0,0.0,800.0,1.0,,200.0
METAR WALS 302130Z AUTO VRB01KT 0250 R04/0375N R22/0450N FG OVC002 22/22 Q1010,WALS,2026-07-30 21:30:00,1,,1.0,,250.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,22.0,22.0,1010.0,0,0,,200.0,0.0,0.0,300.0,1.0,,800.0,0.0,0.0,10000.0,4.0,,,,,,,,,,,,,,,0.0,0.0,600.0,2.0,,200.0
METAR WALS 302200Z AUTO 02001KT 0150 R04/0600N R22/0300N FG OVC002 22/22 Q1010,WALS,2026-07-30 22:00:00,1,20.0,1.0,,150.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,22.0,22.0,1010.0,0,0,,200.0,0.0,0.0,100.0,0.0,,800.0,0.0,0.0,10000.0,4.0,,,,,,,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,350.0,1.0,,200.0
METAR WALS 302230Z VRB01KT 0300 FG BKN008 22/22 Q1010 BECMG TL2400 9000 NSW,WALS,2026-07-30 22:30:00,0,,1.0,,300.0,"('', None, '', 'FG', None)",BKN,800.0,,,,,,,,0,22.0,22.0,1010.0,0,0,,800.0,0.0,0.0,100.0,0.0,,800.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,350.0,1.0,,200.0
METAR WALS 302300Z 00000KT 0100 FG BKN008 23/23 Q1010 BECMG TL2400 8000 NSW,WALS,2026-07-30 23:00:00,0,0.0,0.0,,100.0,"('', None, '', 'FG', None)",BKN,800.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,800.0,,,,,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,2.0,,4400.0,0.0,0.0,100.0,1.0,,200.0
METAR WALS 310100Z 23004KT 170V270 9999 SCT015 29/26 Q1011 NOSIG,WALS,2026-07-31 01:00:00,0,230.0,4.0,,10000.0,,SCT,1500.0,,,,,,,,0,29.0,26.0,1011.0,0,0,,,0.0,0.0,10000.0,6.0,,,,,,,,,0.0,0.0,10000.0,9.0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,10000.0,5.0,,
METAR WALS 310130Z 23005KT 190V270 9999 SCT015 30/25 Q1011 NOSIG,WALS,2026-07-31 01:30:00,0,230.0,5.0,,10000.0,,SCT,1500.0,,,,,,,,0,30.0,25.0,1011.0,0,0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,9.0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,10000.0,5.0,,
METAR WALS 310200Z 20006KT 140V240 9999 SCT018 30/25 Q1011 NOSIG,WALS,2026-07-31 02:00:00,0,200.0,6.0,,10000.0,,SCT,1800.0,,,,,,,,0,30.0,25.0,1011.0,0,0,,,,,,,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,8000.0,2.0,,4500.0,0.0,0.0,10000.0,6.0,,
METAR WALS 310500Z 20004KT 140V260 9999 SCT020 34/24 Q1009 NOSIG,WALS,2026-07-31 05:00:00,0,200.0,4.0,,10000.0,,SCT,2000.0,,,,,,,,0,34.0,24.0,1009.0,0,0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,2.0,,4400.0,0.0,0.0,900.0,1.0,,1400.0,0.0,0.0,10000.0,5.0,,2000.0
METAR WALS 310530Z 21004KT 130V300 9999 SCT020 34/24 Q1008 NOSIG,WALS,2026-07-31 05:30:00,0,210.0,4.0,,10000.0,,SCT,2000.0,,,,,,,,0,34.0,24.0,1008.0,0,0,,,,,,,,,0.0,0.0,10000.0,7.0,,,0.0,0.0,10000.0,2.0,,4400.0,0.0,0.0,900.0,1.0,,1400.0,0.0,0.0,10000.0,4.0,,2000.0
METAR WALS 310730Z 15009KT 120V190 9999 SCT018 32/25 Q1007 NOSIG,WALS,2026-07-31 07:30:00,0,150.0,9.0,,10000.0,,SCT,1800.0,,,,,,,,0,32.0,25.0,1007.0,0,0,,,0.0,0.0,10000.0,7.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,10000.0,5.0,,
METAR WALS 310800Z 17006KT 120V220 9999 SCT018 32/25 Q1007 NOSIG,WALS,2026-07-31 08:00:00,0,170.0,6.0,,10000.0,,SCT,1800.0,,,,,,,,0,32.0,25.0,1007.0,0,0,,,0.0,0.0,10000.0,7.0,,,0.0,0.0,10000.0,2.0,,4400.0,0.0,0.0,8000.0,2.0,,4500.0,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,10000.0,6.0,,
METAR WALS 310830Z 16007KT 130V200 9999 SCT018 30/25 Q1007 NOSIG,WALS,2026-07-31 08:30:00,0,160.0,7.0,,10000.0,,SCT,1800.0,,,,,,,,0,30.0,25.0,1007.0,0,0,,,,,,,,,0.0,0.0,10000.0,2.0,,4400.0,0.0,0.0,8000.0,2.0,,4500.0,0.0,0.0,400.0,2.0,,100.0,0.0,0.0,10000.0,6.0,,
METAR WALS 311030Z AUTO 20004KT 170V230 9999 FEW043 FEW050 28/25 Q1008,WALS,2026-07-31 10:30:00,1,200.0,4.0,,10000.0,,FEW,4300.0,,FEW,5000.0,,,,,0,28.0,25.0,1008.0,0,0,,,0.0,0.0,10000.0,2.0,,4400.0,0.0,0.0,10000.0,2.0,,,0.0,0.0,1100.0,1.0,,1400.0,0.0,0.0,350.0,1.0,,200.0,0.0,0.0,10000.0,2.0,,
METAR WALS 311100Z AUTO VRB02KT 9999 FEW022 BKN044 BKN050 28/25 Q1008,WALS,2026-07-31 11:00:00,1,,2.0,,10000.0,,FEW,2200.0,,BKN,4400.0,,BKN,5000.0,,0,28.0,25.0,1008.0,0,0,,4400.0,0.0,0.0,10000.0,1.0,,1900.0,0.0,0.0,8000.0,2.0,,4500.0,0.0,0.0,900.0,1.0,,1400.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,10000.0,2.0,,4500.0
METAR WALS 311230Z AUTO VRB01KT 9999 BKN019 BKN025 26/25 Q1009,WALS,2026-07-31 12:30:00,1,,1.0,,10000.0,,BKN,1900.0,,BKN,2500.0,,,,,0,26.0,25.0,1009.0,0,0,,1900.0,0.0,0.0,10000.0,2.0,,,0.0,0.0,3900.0,1.0,,,0.0,0.0,500.0,2.0,,200.0,,,,,,,0.0,0.0,10000.0,2.0,,3100.0
METAR WALS 311300Z AUTO 36002KT 9999 SCT020 26/25 Q1010,WALS,2026-07-31 13:00:00,1,360.0,2.0,,10000.0,,SCT,2000.0,,,,,,,,0,26.0,25.0,1010.0,0,0,,,0.0,0.0,8000.0,2.0,,4500.0,0.0,0.0,3900.0,1.0,,,0.0,0.0,500.0,2.0,,200.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,2.0,,3700.0
METAR WALS 311430Z AUTO 10002KT 8000 FEW022 SCT036 BKN045 25/25 Q1011,WALS,2026-07-31 14:30:00,1,100.0,2.0,,8000.0,,FEW,2200.0,,SCT,3600.0,,BKN,4500.0,,0,25.0,25.0,1011.0,0,0,,4500.0,0.0,0.0,3900.0,1.0,,,0.0,0.0,900.0,1.0,,1400.0,0.0,0.0,400.0,2.0,,100.0,0.0,0.0,10000.0,6.0,,,0.0,0.0,5000.0,1.0,,
METAR WALS 311500Z AUTO VRB01KT 4400 BR FEW035 SCT048 SCT055 24/24 Q1011,WALS,2026-07-31 15:00:00,1,,1.0,,4400.0,"('', None, '', 'BR', None)",FEW,3500.0,,SCT,4800.0,,SCT,5500.0,,0,24.0,24.0,1011.0,0,0,,,0.0,0.0,3900.0,1.0,,,0.0,0.0,600.0,2.0,,1600.0,0.0,0.0,800.0,1.0,,200.0,,,,,,,0.0,0.0,5000.0,1.0,,
METAR WALS 311530Z AUTO 28001KT 3900 BR NCD 24/24 Q1011,WALS,2026-07-31 15:30:00,1,280.0,1.0,,3900.0,"('', None, '', 'BR', None)",NCD,,,,,,,,,0,24.0,24.0,1011.0,0,0,,,0.0,0.0,1100.0,1.0,,1400.0,0.0,0.0,500.0,2.0,,200.0,0.0,0.0,600.0,2.0,,200.0,,,,,,,0.0,0.0,1200.0,1.0,,3100.0
METAR WALS 311630Z AUTO VRB01KT 1100 R04/P2000D R22/1600N BR BKN014 BKN055 24/24 Q1010,WALS,2026-07-31 16:30:00,1,,1.0,,1100.0,"('', None, '', 'BR', None)",BKN,1400.0,,BKN,5500.0,,,,,0,24.0,24.0,1010.0,0,0,,1400.0,0.0,0.0,900.0,1.0,,1400.0,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,350.0,1.0,,200.0,0.0,0.0,10000.0,3.0,,2000.0,0.0,0.0,3000.0,0.0,,200.0
METAR WALS 311700Z AUTO VRB01KT 0900 R04/P2000D R22/1100D FG SCT002 BKN014 OVC045 24/24 Q1010,WALS,2026-07-31 17:00:00,1,,1.0,,900.0,"('', None, '', 'FG', None)",SCT,200.0,,BKN,1400.0,,OVC,4500.0,,0,24.0,24.0,1010.0,0,0,,1400.0,0.0,0.0,600.0,2.0,,1600.0,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,10000.0,5.0,,2000.0,0.0,0.0,600.0,1.0,,200.0
METAR WALS 311800Z AUTO 19002KT 0600 R04/0800N R22/P2000N FG BKN016 BKN044 OVC050 23/23 Q1010,WALS,2026-07-31 18:00:00,1,190.0,2.0,,600.0,"('', None, '', 'FG', None)",BKN,1600.0,,BKN,4400.0,,OVC,5000.0,,0,23.0,23.0,1010.0,0,0,,1600.0,0.0,0.0,500.0,2.0,,200.0,0.0,0.0,800.0,1.0,,200.0,0.0,0.0,700.0,1.0,,,0.0,0.0,10000.0,4.0,,2000.0,0.0,0.0,250.0,1.0,,200.0
METAR WALS 311830Z AUTO VRB02KT 0500 R04/1600D R22/0750N FG OVC002 23/23 Q1010,WALS,2026-07-31 18:30:00,1,,2.0,,500.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,600.0,2.0,,200.0,,,,,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,250.0,1.0,,200.0
METAR WALS 311930Z AUTO VRB01KT 0500 R04/1100U R22/0750N FG BKN002 BKN015 BKN031 23/23 Q1009,WALS,2026-07-31 19:30:00,1,,1.0,,500.0,"('', None, '', 'FG', None)",BKN,200.0,,BKN,1500.0,,BKN,3100.0,,0,23.0,23.0,1009.0,0,0,,200.0,0.0,0.0,400.0,2.0,,100.0,0.0,0.0,350.0,1.0,,200.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,350.0,0.0,,200.0
METAR WALS 312000Z AUTO VRB01KT 0500 R04/1700D R22/0750D FG OVC002 23/23 Q1009,WALS,2026-07-31 20:00:00,1,,1.0,,500.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1009.0,0,0,,200.0,0.0,0.0,800.0,1.0,,200.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,350.0,1.0,,200.0
METAR WALS 312030Z AUTO 20002KT 0400 R04/0550N R22/1000U FG OVC001 23/23 Q1009,WALS,2026-07-31 20:30:00,1,200.0,2.0,,400.0,"('', None, '', 'FG', None)",OVC,100.0,,,,,,,,0,23.0,23.0,1009.0,0,0,,100.0,0.0,0.0,600.0,2.0,,200.0,0.0,0.0,700.0,1.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,400.0,1.0,,200.0
METAR WALS 312100Z AUTO VRB01KT 0800 R04/1300U R22/1200U FG OVC002 23/23 Q1009,WALS,2026-07-31 21:00:00,1,,1.0,,800.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1009.0,0,0,,200.0,0.0,0.0,350.0,1.0,,200.0,0.0,0.0,700.0,1.0,,,,,,,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,300.0,2.0,,200.0
METAR WALS 312130Z AUTO VRB02KT 0600 R04/1000U R22/0800N FG OVC002 23/23 Q1009,WALS,2026-07-31 21:30:00,1,,2.0,,600.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1009.0,0,0,,200.0,0.0,0.0,350.0,1.0,,200.0,,,,,,,,,,,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,450.0,1.0,,200.0
METAR WALS 312200Z AUTO VRB01KT 0350 R04/P2000U R22/0650N FG OVC002 23/23 Q1010,WALS,2026-07-31 22:00:00,1,,1.0,,350.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,3.0,,2000.0,0.0,0.0,10000.0,2.0,,,0.0,0.0,150.0,1.0,,200.0
METAR WALS 312230Z 36001KT 0350 R04/P2000 R22/0225 FG OVC002 23/23 Q1010 BECMG TL2430 6000 NSW,WALS,2026-07-31 22:30:00,0,360.0,1.0,,350.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,700.0,1.0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,3.0,,2000.0,0.0,0.0,10000.0,2.0,,,0.0,0.0,100.0,1.0,,
METAR WALS 312300Z VRB01KT 0100 R04/0325 R22/0150 FG OVC002 23/23 Q1010 BECMG TL2430 6000 NSW,WALS,2026-07-31 23:00:00,0,,1.0,,100.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,700.0,1.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,5.0,,2000.0,0.0,0.0,10000.0,2.0,,4500.0,0.0,0.0,200.0,1.0,,
METAR WALS 312330Z VRB01KT 0700 0350SW R04/0500 FG VV002 24/24 Q1010 BECMG FM0015 6000,WALS,2026-07-31 23:30:00,0,,1.0,,700.0,"('', None, '', 'FG', None)",VV,200.0,,,,,,,,0,24.0,24.0,1010.0,0,0,,,,,,,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,4.0,,2000.0,0.0,0.0,10000.0,3.0,,5500.0,0.0,0.0,200.0,1.0,,
METAR WALS 010130Z 22005KT 9999 SCT017 30/25 Q1011 NOSIG,WALS,2026-08-01 01:30:00,0,220.0,5.0,,10000.0,,SCT,1700.0,,,,,,,,0,30.0,25.0,1011.0,0,0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,3.0,,2000.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,2.0,,3700.0,0.0,0.0,10000.0,4.0,,
METAR WALS 010200Z 23006KT 200V270 9999 SCT020 31/25 Q1011 NOSIG,WALS,2026-08-01 02:00:00,0,230.0,6.0,,10000.0,,SCT,2000.0,,,,,,,,0,31.0,25.0,1011.0,0,0,,,,,,,,,0.0,0.0,10000.0,5.0,,2000.0,0.0,0.0,10000.0,6.0,,,0.0,0.0,8000.0,1.0,,,,,,,,
METAR WALS 010430Z 22003KT 150V280 9999 BKN020 32/24 Q1009 NOSIG,WALS,2026-08-01 04:30:00,0,220.0,3.0,,10000.0,,BKN,2000.0,,,,,,,,0,32.0,24.0,1009.0,0,0,,2000.0,0.0,0.0,10000.0,4.0,,2000.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,3000.0,0.0,,200.0,0.0,0.0,10000.0,7.0,,
METAR WALS 010500Z VRB05KT 9999 BKN020 32/24 Q1008 NOSIG,WALS,2026-08-01 05:00:00,0,,5.0,,10000.0,,BKN,2000.0,,,,,,,,0,32.0,24.0,1008.0,0,0,,2000.0,0.0,0.0,10000.0,4.0,,2000.0,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,2.0,,4500.0,0.0,0.0,600.0,1.0,,200.0,0.0,0.0,10000.0,7.0,,
METAR WALS 010530Z 18004KT 130V250 9999 BKN020 32/25 Q1008 NOSIG,WALS,2026-08-01 05:30:00,0,180.0,4.0,,10000.0,,BKN,2000.0,,,,,,,,0,32.0,25.0,1008.0,0,0,,2000.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,3.0,,5500.0,0.0,0.0,400.0,0.0,,200.0,,,,,,
METAR WALS 010700Z 16005KT 110V210 9999 SCT020 34/25 Q1007 NOSIG,WALS,2026-08-01 07:00:00,0,160.0,5.0,,10000.0,,SCT,2000.0,,,,,,,,0,34.0,25.0,1007.0,0,0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,10000.0,2.0,,3700.0,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,10000.0,7.0,,
METAR WALS 010730Z 18005KT 140V230 9999 FEW018TCU SCT020 32/25 Q1007 NOSIG RMK TCU TO NW,WALS,2026-08-01 07:30:00,0,180.0,5.0,,10000.0,,FEW,1800.0,TCU,SCT,2000.0,,,,,0,32.0,25.0,1007.0,0,0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,10000.0,2.0,,3700.0,0.0,0.0,350.0,0.0,,200.0,0.0,0.0,10000.0,7.0,,
METAR WALS 010800Z 16006KT 140V200 9999 SCT020 32/25 Q1007 NOSIG,WALS,2026-08-01 08:00:00,0,160.0,6.0,,10000.0,,SCT,2000.0,,,,,,,,0,32.0,25.0,1007.0,0,0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,2.0,,4500.0,0.0,0.0,8000.0,1.0,,,0.0,0.0,350.0,1.0,,200.0,0.0,0.0,10000.0,9.0,,
METAR WALS 010930Z 19005KT 150V220 9999 FEW020 30/25 Q1007 NOSIG,WALS,2026-08-01 09:30:00,0,190.0,5.0,,10000.0,,FEW,2000.0,,,,,,,,0,30.0,25.0,1007.0,0,0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,10000.0,2.0,,3100.0,0.0,0.0,1200.0,1.0,,3100.0,0.0,0.0,450.0,1.0,,200.0,0.0,0.0,10000.0,7.0,,
METAR WALS 011000Z VRB02KT 9999 FEW020 29/25 Q1008 NOSIG,WALS,2026-08-01 10:00:00,0,,2.0,,10000.0,,FEW,2000.0,,,,,,,,0,29.0,25.0,1008.0,0,0,,,0.0,0.0,10000.0,2.0,,4500.0,0.0,0.0,10000.0,2.0,,3700.0,0.0,0.0,2600.0,1.0,,4100.0,0.0,0.0,150.0,1.0,,200.0,0.0,0.0,10000.0,7.0,,
METAR WALS 011030Z AUTO VRB02KT 9999 NCD 28/25 Q1008,WALS,2026-08-01 10:30:00,1,,2.0,,10000.0,,NCD,,,,,,,,,0,28.0,25.0,1008.0,0,0,,,0.0,0.0,10000.0,3.0,,5500.0,0.0,0.0,10000.0,2.0,,3700.0,0.0,0.0,3000.0,0.0,,200.0,0.0,0.0,100.0,1.0,,,0.0,0.0,10000.0,3.0,,
METAR WALS 011100Z AUTO VRB02KT 9999 -RA FEW023 SCT037 BKN045 28/25 Q1008,WALS,2026-08-01 11:00:00,1,,2.0,,10000.0,"('-', None, 'RA', None, None)",FEW,2300.0,,SCT,3700.0,,BKN,4500.0,,0,28.0,25.0,1008.0,0,0,,4500.0,0.0,0.0,10000.0,2.0,,,0.0,0.0,8000.0,1.0,,,0.0,0.0,600.0,1.0,,200.0,0.0,0.0,200.0,1.0,,,0.0,0.0,10000.0,3.0,,
METAR WALS 011130Z AUTO 18003KT 9999 FEW022 SCT043 BKN055 27/25 Q1008,WALS,2026-08-01 11:30:00,1,180.0,3.0,,10000.0,,FEW,2200.0,,SCT,4300.0,,BKN,5500.0,,0,27.0,25.0,1008.0,0,0,,5500.0,0.0,0.0,10000.0,2.0,,3100.0,0.0,0.0,5000.0,1.0,,,0.0,0.0,400.0,0.0,,200.0,0.0,0.0,200.0,1.0,,,0.0,0.0,10000.0,3.0,,
METAR WALS 011200Z AUTO VRB02KT 9999 FEW019 SCT035 SCT050 27/25 Q1009,WALS,2026-08-01 12:00:00,1,,2.0,,10000.0,,FEW,1900.0,,SCT,3500.0,,SCT,5000.0,,0,27.0,25.0,1009.0,0,0,,,0.0,0.0,10000.0,2.0,,3700.0,0.0,0.0,5000.0,1.0,,,0.0,0.0,250.0,1.0,,200.0,0.0,0.0,800.0,1.0,,200.0,0.0,0.0,10000.0,3.0,,
METAR WALS 011230Z AUTO VRB02KT 9999 SCT020 BKN031 OVC042 27/25 Q1009,WALS,2026-08-01 12:30:00,1,,2.0,,10000.0,,SCT,2000.0,,BKN,3100.0,,OVC,4200.0,,0,27.0,25.0,1009.0,0,0,,3100.0,0.0,0.0,10000.0,2.0,,3700.0,0.0,0.0,1200.0,1.0,,3100.0,0.0,0.0,250.0,1.0,,200.0,0.0,0.0,6000.0,1.0,,,0.0,0.0,10000.0,2.0,,
METAR WALS 011300Z AUTO 25002KT 9999 SCT019 BKN037 BKN044 26/25 Q1009,WALS,2026-08-01 13:00:00,1,250.0,2.0,,10000.0,,SCT,1900.0,,BKN,3700.0,,BKN,4400.0,,0,26.0,25.0,1009.0,0,0,,3700.0,0.0,0.0,8000.0,1.0,,,0.0,0.0,2600.0,1.0,,4100.0,0.0,0.0,500.0,1.0,,200.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,2.0,,
METAR WALS 011400Z AUTO 14001KT 8000 FEW022 SCT037 SCT045 25/25 Q1010,WALS,2026-08-01 14:00:00,1,140.0,1.0,,8000.0,,FEW,2200.0,,SCT,3700.0,,SCT,4500.0,,0,25.0,25.0,1010.0,0,0,,,0.0,0.0,5000.0,1.0,,,0.0,0.0,600.0,1.0,,200.0,0.0,0.0,350.0,1.0,,200.0,,,,,,,0.0,0.0,10000.0,1.0,,1400.0
METAR WALS 011430Z AUTO VRB01KT 5000 NCD 25/25 Q1010,WALS,2026-08-01 14:30:00,1,,1.0,,5000.0,,NCD,,,,,,,,,0,25.0,25.0,1010.0,0,0,,,0.0,0.0,1200.0,1.0,,3100.0,0.0,0.0,400.0,0.0,,200.0,0.0,0.0,400.0,1.0,,200.0,,,,,,,0.0,0.0,10000.0,1.0,,1300.0
METAR WALS 011500Z AUTO VRB01KT 5000 VV005 25/24 Q1010,WALS,2026-08-01 15:00:00,1,,1.0,,5000.0,,VV,500.0,,,,,,,,0,25.0,24.0,1010.0,0,0,,,0.0,0.0,2600.0,1.0,,4100.0,0.0,0.0,250.0,1.0,,200.0,0.0,0.0,300.0,2.0,,200.0,,,,,,,0.0,0.0,8000.0,1.0,,1400.0
